"","NDI","site_no","SITE_CODE","STATION","mergeOn","lat","lon"
"6660","12768",NA,"365697N1217952W001","","365697N1217952W001",39.62,-122.19
"6661","12769",NA,"365700N1199500W001","","365700N1199500W001",39.62,-122.19
"6662","12770",NA,"365700N1200500W001","","365700N1200500W001",39.62,-122.19
"6663","12771",NA,"365700N1201400W001","","365700N1201400W001",39.62,-122.19
"6664","12774",NA,"365713N1217536W001","","365713N1217536W001",39.62,-122.19
"6665","12777",NA,"365721N1192620W001","","365721N1192620W001",39.62,-122.19
"6666","12778",NA,"365721N1198766W001","","365721N1198766W001",39.62,-122.19
"6667","12779",NA,"365722N1217753W001","","365722N1217753W001",39.62,-122.19
"6668","12783",NA,"365729N1217447W002","","365729N1217447W002",39.62,-122.19
"6669","12784",NA,"365735N1217702W001","","365735N1217702W001",39.62,-122.19
"6670","12786",NA,"365738N1202887W001","","365738N1202887W001",39.62,-122.19
"6671","12787",NA,"365739N1202791W001","","365739N1202791W001",39.62,-122.19
"6672","12788",NA,"365739N1203252W001","","365739N1203252W001",39.62,-122.19
"6673","12790",NA,"365740N1203341W001","","365740N1203341W001",39.62,-122.19
"6674","12793",NA,"365741N1203017W001","","365741N1203017W001",39.62,-122.19
"6675","12796",NA,"365742N1203077W001","","365742N1203077W001",39.62,-122.19
"6676","12798",NA,"365742N1203703W001","","365742N1203703W001",39.62,-122.19
"6677","12799",NA,"365742N1204070W001","","365742N1204070W001",39.62,-122.19
"6678","12800",NA,"365742N1204338W001","","365742N1204338W001",39.62,-122.19
"6679","12801",NA,"365743N1203781W001","","365743N1203781W001",39.62,-122.19
"6680","12803",NA,"365743N1203890W001","","365743N1203890W001",39.62,-122.19
"6681","12804",NA,"365744N1194121W001","","365744N1194121W001",39.62,-122.19
"6682","12806",NA,"365744N1204604W001","","365744N1204604W001",39.62,-122.19
"6683","12809",NA,"365746N1205145W001","","365746N1205145W001",39.62,-122.19
"6684","12811",NA,"365748N1204769W001","","365748N1204769W001",39.62,-122.19
"6685","12813",NA,"365750N1204966W001","","365750N1204966W001",39.62,-122.19
"6686","12815",NA,"365753N1194268W001","","365753N1194268W001",39.62,-122.19
"6687","12816",NA,"365755N1198277W001","","365755N1198277W001",39.62,-122.19
"6688","12817",NA,"365755N1199304W001","","365755N1199304W001",39.62,-122.19
"6689","12818",NA,"365755N1217897W001","","365755N1217897W001",39.62,-122.19
"6690","12819",NA,"365757N1198632W001","","365757N1198632W001",39.62,-122.19
"6691","12820",NA,"365758N1195349W001","","365758N1195349W001",39.62,-122.19
"6692","12821",NA,"365760N1218089W001","","365760N1218089W001",39.62,-122.19
"6693","12822",NA,"365761N1197188W001","","365761N1197188W001",39.62,-122.19
"6694","12824",NA,"365764N1195754W001","","365764N1195754W001",39.62,-122.19
"6695","12825",NA,"365764N1196104W001","","365764N1196104W001",39.62,-122.19
"6696","12826",NA,"365764N1196824W001","","365764N1196824W001",39.62,-122.19
"6697","12827",NA,"365766N1197904W001","","365766N1197904W001",39.62,-122.19
"6698","12828",NA,"365767N1195032W001","","365767N1195032W001",39.62,-122.19
"6699","12829",NA,"365767N1196468W001","","365767N1196468W001",39.62,-122.19
"6700","12830",NA,"365767N1204790W001","","365767N1204790W001",39.62,-122.19
"6701","12832",NA,"365771N1192695W001","","365771N1192695W001",39.62,-122.19
"6702","12833",NA,"365771N1200971W001","","365771N1200971W001",39.62,-122.19
"6703","12834",NA,"365772N1194782W001","","365772N1194782W001",39.62,-122.19
"6704","12836",NA,"365773N1218020W001","","365773N1218020W001",39.62,-122.19
"6705","12837",NA,"365774N1198516W001","","365774N1198516W001",39.62,-122.19
"6706","12839",NA,"365781N1217621W001","","365781N1217621W001",39.62,-122.19
"6707","12840",NA,"365782N1199071W001","","365782N1199071W001",39.62,-122.19
"6708","12841",NA,"365782N1200252W001","","365782N1200252W001",39.62,-122.19
"6709","12842",NA,"365786N1205241W001","","365786N1205241W001",39.62,-122.19
"6710","12843",NA,"365787N1197849W001","","365787N1197849W001",39.62,-122.19
"6711","12844",NA,"365800N1200900W001","","365800N1200900W001",39.62,-122.19
"6712","12845",NA,"365803N1218157W001","","365803N1218157W001",39.62,-122.19
"6713","12846",NA,"365808N1202249W001","","365808N1202249W001",39.62,-122.19
"6714","12847",NA,"365813N1201460W002","","365813N1201460W002",39.62,-122.19
"6715","12849",NA,"365815N1203877W001","","365815N1203877W001",39.62,-122.19
"6716","12850",NA,"365816N1193299W001","","365816N1193299W001",39.62,-122.19
"6717","12851",NA,"365816N1204519W001","","365816N1204519W001",39.62,-122.19
"6718","12854",NA,"365818N1200707W001","","365818N1200707W001",39.62,-122.19
"6719","12857",NA,"365849N1200393W001","","365849N1200393W001",39.62,-122.19
"6720","12858",NA,"365855N1200254W001","","365855N1200254W001",39.62,-122.19
"6721","12859",NA,"365856N1203521W001","","365856N1203521W001",39.62,-122.19
"6722","12860",NA,"365857N1192670W001","","365857N1192670W001",39.62,-122.19
"6723","12861",NA,"365864N1194482W001","","365864N1194482W001",39.62,-122.19
"6724","12862",NA,"365878N1207829W001","","365878N1207829W001",39.62,-122.19
"6725","12865",NA,"365880N1202435W002","","365880N1202435W002",39.62,-122.19
"6726","12866",NA,"365881N1204963W001","","365881N1204963W001",39.62,-122.19
"6727","12867",NA,"365881N1207668W001","","365881N1207668W001",39.62,-122.19
"6728","12870",NA,"365883N1202620W002","","365883N1202620W002",39.62,-122.19
"6729","12871",NA,"365883N1202795W001","","365883N1202795W001",39.62,-122.19
"6730","12872",NA,"365883N1202888W001","","365883N1202888W001",39.62,-122.19
"6731","12873",NA,"365883N1202893W001","","365883N1202893W001",39.62,-122.19
"6732","12874",NA,"365883N1205331W001","","365883N1205331W001",39.62,-122.19
"6733","12876",NA,"365884N1203067W001","","365884N1203067W001",39.62,-122.19
"6734","12878",NA,"365886N1203338W001","","365886N1203338W001",39.62,-122.19
"6735","12880",NA,"365888N1200796W001","","365888N1200796W001",39.62,-122.19
"6736","12881",NA,"365888N1201168W001","","365888N1201168W001",39.62,-122.19
"6737","12882",NA,"365888N1203702W002","","365888N1203702W002",39.62,-122.19
"6738","12884",NA,"365889N1193677W001","","365889N1193677W001",39.62,-122.19
"6739","12885",NA,"365889N1193863W001","","365889N1193863W001",39.62,-122.19
"6740","12886",NA,"365889N1203238W001","","365889N1203238W001",39.62,-122.19
"6741","12887",NA,"365889N1204067W001","","365889N1204067W001",39.62,-122.19
"6742","12888",NA,"365890N1204280W001","","365890N1204280W001",39.62,-122.19
"6743","12889",NA,"365890N1204797W001","","365890N1204797W001",39.62,-122.19
"6744","12890",NA,"365890N1204924W001","","365890N1204924W001",39.62,-122.19
"6745","12891",NA,"365891N1198877W001","","365891N1198877W001",39.62,-122.19
"6746","12892",NA,"365892N1203857W001","","365892N1203857W001",39.62,-122.19
"6747","12894",NA,"365892N1204243W001","","365892N1204243W001",39.62,-122.19
"6748","12897",NA,"365893N1204610W001","","365893N1204610W001",39.62,-122.19
"6749","12898",NA,"365894N1194132W001","","365894N1194132W001",39.62,-122.19
"6750","12901",NA,"365896N1200621W001","","365896N1200621W001",39.62,-122.19
"6751","12903",NA,"365897N1205143W001","","365897N1205143W001",39.62,-122.19
"6752","12904",NA,"365898N1205233W001","","365898N1205233W001",39.62,-122.19
"6753","12905",NA,"365899N1204428W001","","365899N1204428W001",39.62,-122.19
"6754","12907",NA,"365902N1217528W001","","365902N1217528W001",39.62,-122.19
"6755","12908",NA,"365903N1205502W001","","365903N1205502W001",39.62,-122.19
"6756","12909",NA,"365906N1207988W001","","365906N1207988W001",39.62,-122.19
"6757","12910",NA,"365909N1180574W001","","365909N1180574W001",39.62,-122.1
"6758","12913",NA,"365918N1193410W001","","365918N1193410W001",39.62,-121.74
"6759","12915",NA,"365930N1200257W001","","365930N1200257W001",39.62,-121.74
"6760","12916",NA,"365931N1208057W001","","365931N1208057W001",39.62,-121.74
"6761","12917",NA,"365931N1208338W001","","365931N1208338W001",39.62,-121.74
"6762","12918",NA,"365935N1199532W001","","365935N1199532W001",39.62,-121.74
"6763","12920",NA,"365947N1218288W001","","365947N1218288W001",39.62,-121.74
"6764","12924",NA,"365958N1203570W001","","365958N1203570W001",39.62,-121.74
"6765","12925",NA,"365960N1201241W001","","365960N1201241W001",39.62,-121.74
"6766","12926",NA,"365961N1207954W001","","365961N1207954W001",39.62,-121.74
"6767","12930",NA,"365972N1208193W001","","365972N1208193W001",39.62,-121.74
"6768","12932",NA,"365977N1218346W002","","365977N1218346W002",39.62,-121.74
"6769","12935",NA,"365985N1192852W001","","365985N1192852W001",39.62,-121.74
"6770","12936",NA,"366000N1194100W001","","366000N1194100W001",39.62,-121.74
"6771","12937",NA,"366000N1200100W001","","366000N1200100W001",39.62,-121.74
"6772","12939",NA,"366000N1203882W001","","366000N1203882W001",39.62,-121.74
"6773","12940",NA,"366004N1218276W001","","366004N1218276W001",39.62,-121.74
"6774","12941",NA,"366007N1199146W001","","366007N1199146W001",39.62,-121.74
"6775","12942",NA,"366008N1208132W001","","366008N1208132W001",39.62,-121.74
"6776","12943",NA,"366022N1202260W003","","366022N1202260W003",39.62,-121.74
"6777","12945",NA,"366022N1203168W001","","366022N1203168W001",39.62,-121.74
"6778","12951",NA,"366031N1202805W001","","366031N1202805W001",39.62,-121.74
"6779","12954",NA,"366032N1200799W001","","366032N1200799W001",39.62,-121.74
"6780","12955",NA,"366032N1202976W001","","366032N1202976W001",39.62,-121.74
"6781","12958",NA,"366032N1203322W001","","366032N1203322W001",39.62,-121.74
"6782","12961",NA,"366033N1203338W001","","366033N1203338W001",39.62,-121.74
"6783","12963",NA,"366034N1203701W001","","366034N1203701W001",39.62,-121.74
"6784","12965",NA,"366034N1204428W001","","366034N1204428W001",39.62,-121.74
"6785","12966",NA,"366035N1204964W001","","366035N1204964W001",39.62,-121.74
"6786","12967",NA,"366036N1193721W001","","366036N1193721W001",39.62,-121.74
"6787","12969",NA,"366036N1203880W001","","366036N1203880W001",39.62,-121.74
"6788","12970",NA,"366036N1204246W001","","366036N1204246W001",39.62,-121.74
"6789","12971",NA,"366036N1208399W001","","366036N1208399W001",39.62,-121.74
"6790","12972",NA,"366039N1204068W001","","366039N1204068W001",39.62,-121.74
"6791","12973",NA,"366039N1204863W001","","366039N1204863W001",39.62,-121.74
"6792","12974",NA,"366040N1200027W001","","366040N1200027W001",39.62,-121.74
"6793","12975",NA,"366040N1204691W001","","366040N1204691W001",39.62,-121.74
"6794","12978",NA,"366042N1195110W001","","366042N1195110W001",39.62,-121.74
"6795","12979",NA,"366042N1204513W001","","366042N1204513W001",39.62,-121.74
"6796","12980",NA,"366044N1193938W001","","366044N1193938W001",39.62,-121.74
"6797","12981",NA,"366044N1194304W001","","366044N1194304W001",39.62,-121.74
"6798","12982",NA,"366044N1194732W001","","366044N1194732W001",39.62,-121.74
"6799","12983",NA,"366044N1205435W001","","366044N1205435W001",39.62,-121.74
"6800","12984",NA,"366045N1180539W001","","366045N1180539W001",39.62,-121.74
"6801","12985",NA,"366046N1197913W001","","366046N1197913W001",39.62,-121.74
"6802","12986",NA,"366047N1204608W001","","366047N1204608W001",39.62,-121.74
"6803","12987",NA,"366047N1205143W001","","366047N1205143W001",39.62,-121.74
"6804","12988",NA,"366047N1218220W001","","366047N1218220W001",39.62,-121.74
"6805","12989",NA,"366048N1198718W001","","366048N1198718W001",39.62,-121.74
"6806","12991",NA,"366049N1197543W001","","366049N1197543W001",39.62,-121.74
"6807","12992",NA,"366050N1197182W001","","366050N1197182W001",39.62,-121.74
"6808","12993",NA,"366052N1198624W001","","366052N1198624W001",39.62,-121.74
"6809","12994",NA,"366053N1196788W001","","366053N1196788W001",39.62,-121.74
"6810","12995",NA,"366053N1208404W001","","366053N1208404W001",39.62,-121.74
"6811","12996",NA,"366055N1198274W001","","366055N1198274W001",39.62,-121.74
"6812","12997",NA,"366056N1208635W001","","366056N1208635W001",39.62,-121.74
"6813","12998",NA,"366072N1203154W001","","366072N1203154W001",39.62,-121.74
"6814","13000",NA,"366075N1194304W001","","366075N1194304W001",39.62,-121.74
"6815","13001",NA,"366077N1199982W001","","366077N1199982W001",39.62,-121.74
"6816","13002",NA,"366077N1200982W001","","366077N1200982W001",39.62,-121.74
"6817","13005",NA,"366082N1198807W001","","366082N1198807W001",39.62,-121.74
"6818","13006",NA,"366082N1201199W001","","366082N1201199W001",39.62,-121.74
"6819","13007",NA,"366086N1202778W001","","366086N1202778W001",39.62,-121.74
"6820","13008",NA,"366088N1199535W001","","366088N1199535W001",39.62,-121.74
"6821","13011",NA,"366097N1209163W001","","366097N1209163W001",39.62,-121.74
"6822","13012",NA,"366098N1202626W001","","366098N1202626W001",39.62,-121.74
"6823","13013",NA,"366100N1202890W001","","366100N1202890W001",39.62,-121.74
"6824","13016",NA,"366104N1202977W001","","366104N1202977W001",39.62,-121.74
"6825","13019",NA,"366110N1204513W001","","366110N1204513W001",39.62,-121.74
"6826","13020",NA,"366111N1204602W001","","366111N1204602W001",39.62,-121.74
"6827","13021",NA,"366111N1205502W001","","366111N1205502W001",39.62,-121.74
"6828","13022",NA,"366112N1204879W001","","366112N1204879W001",39.62,-121.74
"6829","13023",NA,"366112N1205143W001","","366112N1205143W001",39.62,-121.74
"6830","13024",NA,"366113N1193543W001","","366113N1193543W001",39.62,-121.74
"6831","13026",NA,"366114N1218576W001","","366114N1218576W001",39.62,-121.74
"6832","13027",NA,"366122N1205152W001","","366122N1205152W001",39.62,-121.74
"6833","13028",NA,"366125N1208846W001","","366125N1208846W001",39.62,-121.74
"6834","13029",NA,"366125N1208946W001","","366125N1208946W001",39.62,-121.74
"6835","13030",NA,"366131N1208321W001","","366131N1208321W001",39.62,-121.74
"6836","13031",NA,"366133N1218218W001","","366133N1218218W001",39.62,-121.74
"6837","13033",NA,"366140N1218508W001","","366140N1218508W001",39.62,-121.74
"6838","13034",NA,"366144N1193952W001","","366144N1193952W001",39.62,-121.74
"6839","13035",NA,"366144N1209121W001","","366144N1209121W001",39.62,-121.74
"6840","13037",NA,"366157N1199754W001","","366157N1199754W001",39.62,-121.74
"6841","13041",NA,"366161N1208885W001","","366161N1208885W001",39.62,-121.74
"6842","13042",NA,"366161N1209507W001","","366161N1209507W001",39.62,-121.74
"6843","13043",NA,"366164N1202989W001","","366164N1202989W001",39.62,-121.74
"6844","13044",NA,"366167N1208727W001","","366167N1208727W001",39.62,-121.74
"6845","13045",NA,"366167N1208968W001","","366167N1208968W001",39.62,-121.74
"6846","13046",NA,"366169N1194568W001","","366169N1194568W001",39.62,-121.74
"6847","13047",NA,"366169N1208477W001","","366169N1208477W001",39.62,-121.74
"6848","13048",NA,"366169N1208754W001","","366169N1208754W001",39.62,-121.74
"6849","13049",NA,"366170N1202930W001","","366170N1202930W001",39.62,-121.74
"6850","13050",NA,"366171N1193338W001","","366171N1193338W001",39.62,-121.74
"6851","13052",NA,"366174N1193585W001","","366174N1193585W001",39.62,-121.74
"6852","13054",NA,"366175N1194104W001","","366175N1194104W001",39.62,-121.74
"6853","13058",NA,"366175N1203119W001","","366175N1203119W001",39.62,-121.74
"6854","13059",NA,"366175N1203156W001","","366175N1203156W001",39.62,-121.74
"6855","13061",NA,"366175N1208582W001","","366175N1208582W001",39.62,-121.74
"6856","13064",NA,"366177N1198988W001","","366177N1198988W001",39.62,-121.74
"6857","13067",NA,"366178N1203339W003","","366178N1203339W003",39.62,-121.74
"6858","13069",NA,"366178N1208391W001","","366178N1208391W001",39.62,-121.74
"6859","13072",NA,"366179N1203702W001","","366179N1203702W001",39.62,-121.74
"6860","13073",NA,"366179N1204064W001","","366179N1204064W001",39.62,-121.74
"6861","13074",NA,"366179N1218225W001","","366179N1218225W001",39.62,-121.74
"6862","13075",NA,"366180N1201457W001","","366180N1201457W001",39.62,-121.74
"6863","13077",NA,"366180N1204233W001","","366180N1204233W001",39.62,-121.74
"6864","13079",NA,"366181N1204415W001","","366181N1204415W001",39.62,-121.74
"6865","13080",NA,"366181N1204785W001","","366181N1204785W001",39.62,-121.74
"6866","13081",NA,"366181N1204965W001","","366181N1204965W001",39.62,-121.74
"6867","13082",NA,"366182N1203881W001","","366182N1203881W001",39.62,-121.74
"6868","13084",NA,"366183N1194313W001","","366183N1194313W001",39.62,-121.74
"6869","13087",NA,"366183N1204607W001","","366183N1204607W001",39.62,-121.74
"6870","13088",NA,"366186N1193721W001","","366186N1193721W001",39.62,-121.74
"6871","13089",NA,"366186N1204732W001","","366186N1204732W001",39.62,-121.74
"6872","13092",NA,"366188N1199104W001","","366188N1199104W001",39.62,-121.74
"6873","13094",NA,"366190N1205330W001","","366190N1205330W001",39.62,-121.74
"6874","13097",NA,"366200N1206188W001","","366200N1206188W001",39.62,-121.74
"6875","13099",NA,"366205N1217697W002","","366205N1217697W002",39.62,-121.74
"6876","13103",NA,"366215N1218435W001","","366215N1218435W001",39.62,-121.74
"6877","13104",NA,"366216N1218288W001","","366216N1218288W001",39.62,-121.74
"6878","13105",NA,"366217N1204875W001","","366217N1204875W001",39.62,-121.74
"6879","13106",NA,"366219N1218468W001","","366219N1218468W001",39.62,-121.74
"6880","13111",NA,"366222N1202557W001","","366222N1202557W001",39.62,-121.74
"6881","13118",NA,"366236N1218137W001","","366236N1218137W001",39.62,-121.74
"6882","13120",NA,"366244N1203427W001","","366244N1203427W001",39.62,-121.74
"6883","13121",NA,"366246N1202158W001","","366246N1202158W001",39.62,-121.74
"6884","13125",NA,"366250N1216532W001","","366250N1216532W001",39.62,-121.74
"6885","13126",NA,"366251N1218045W001","","366251N1218045W001",39.62,-121.74
"6886","13129",NA,"366255N1200977W001","","366255N1200977W001",39.62,-121.74
