"","NDI","mergeOn","lat","lon"
"6799","12983","366044N1205435W001",39.62,-121.74
"6800","12984","366045N1180539W001",39.62,-121.74
"6801","12985","366046N1197913W001",39.62,-121.74
"6802","12986","366047N1204608W001",39.62,-121.74
"6803","12987","366047N1205143W001",39.62,-121.74
"6804","12988","366047N1218220W001",39.62,-121.74
"6805","12989","366048N1198718W001",39.62,-121.74
"6806","12991","366049N1197543W001",39.62,-121.74
"6807","12992","366050N1197182W001",39.62,-121.74
"6808","12993","366052N1198624W001",39.62,-121.74
"6809","12994","366053N1196788W001",39.62,-121.74
"6810","12995","366053N1208404W001",39.62,-121.74
"6811","12996","366055N1198274W001",39.62,-121.74
"6812","12997","366056N1208635W001",39.62,-121.74
"6813","12998","366072N1203154W001",39.62,-121.74
"6814","13000","366075N1194304W001",39.62,-121.74
"6815","13001","366077N1199982W001",39.62,-121.74
"6816","13002","366077N1200982W001",39.62,-121.74
"6817","13005","366082N1198807W001",39.62,-121.74
"6818","13006","366082N1201199W001",39.62,-121.74
"6819","13007","366086N1202778W001",39.62,-121.74
"6820","13008","366088N1199535W001",39.62,-121.74
"6821","13011","366097N1209163W001",39.62,-121.74
"6822","13012","366098N1202626W001",39.62,-121.74
"6823","13013","366100N1202890W001",39.62,-121.74
"6824","13016","366104N1202977W001",39.62,-121.74
"6825","13019","366110N1204513W001",39.62,-121.74
"6826","13020","366111N1204602W001",39.62,-121.74
"6827","13021","366111N1205502W001",39.62,-121.74
"6828","13022","366112N1204879W001",39.62,-121.74
"6829","13023","366112N1205143W001",39.62,-121.74
"6830","13024","366113N1193543W001",39.62,-121.74
"6831","13026","366114N1218576W001",39.62,-121.74
"6832","13027","366122N1205152W001",39.62,-121.74
"6833","13028","366125N1208846W001",39.62,-121.74
"6834","13029","366125N1208946W001",39.62,-121.74
"6835","13030","366131N1208321W001",39.62,-121.74
"6836","13031","366133N1218218W001",39.62,-121.74
"6837","13033","366140N1218508W001",39.62,-121.74
"6838","13034","366144N1193952W001",39.62,-121.74
"6839","13035","366144N1209121W001",39.62,-121.74
"6840","13037","366157N1199754W001",39.62,-121.74
"6841","13041","366161N1208885W001",39.62,-121.74
"6842","13042","366161N1209507W001",39.62,-121.74
"6843","13043","366164N1202989W001",39.62,-121.74
"6844","13044","366167N1208727W001",39.62,-121.74
"6845","13045","366167N1208968W001",39.62,-121.74
"6846","13046","366169N1194568W001",39.62,-121.74
"6847","13047","366169N1208477W001",39.62,-121.74
"6848","13048","366169N1208754W001",39.62,-121.74
"6849","13049","366170N1202930W001",39.62,-121.74
"6850","13050","366171N1193338W001",39.62,-121.74
"6851","13052","366174N1193585W001",39.62,-121.74
"6852","13054","366175N1194104W001",39.62,-121.74
"6853","13058","366175N1203119W001",39.62,-121.74
"6854","13059","366175N1203156W001",39.62,-121.74
"6855","13061","366175N1208582W001",39.62,-121.74
"6856","13064","366177N1198988W001",39.62,-121.74
"6857","13067","366178N1203339W003",39.62,-121.74
"6858","13069","366178N1208391W001",39.62,-121.74
"6859","13072","366179N1203702W001",39.62,-121.74
"6860","13073","366179N1204064W001",39.62,-121.74
"6861","13074","366179N1218225W001",39.62,-121.74
"6862","13075","366180N1201457W001",39.62,-121.74
"6863","13077","366180N1204233W001",39.62,-121.74
"6864","13079","366181N1204415W001",39.62,-121.74
"6865","13080","366181N1204785W001",39.62,-121.74
"6866","13081","366181N1204965W001",39.62,-121.74
"6867","13082","366182N1203881W001",39.62,-121.74
"6868","13084","366183N1194313W001",39.62,-121.74
"6869","13087","366183N1204607W001",39.62,-121.74
"6870","13088","366186N1193721W001",39.62,-121.74
"6871","13089","366186N1204732W001",39.62,-121.74
"6872","13092","366188N1199104W001",39.62,-121.74
"6873","13094","366190N1205330W001",39.62,-121.74
"6874","13097","366200N1206188W001",39.62,-121.74
"6875","13099","366205N1217697W002",39.62,-121.74
"6876","13103","366215N1218435W001",39.62,-121.74
"6877","13104","366216N1218288W001",39.62,-121.74
"6878","13105","366217N1204875W001",39.62,-121.74
"6879","13106","366219N1218468W001",39.62,-121.74
"6880","13111","366222N1202557W001",39.62,-121.74
"6881","13118","366236N1218137W001",39.62,-121.74
"6882","13120","366244N1203427W001",39.62,-121.74
"6883","13121","366246N1202158W001",39.62,-121.74
"6884","13125","366250N1216532W001",39.62,-121.74
"6885","13126","366251N1218045W001",39.62,-121.74
"6886","13129","366255N1200977W001",39.62,-121.74
"6887","13131","366255N1218380W001",39.62,-121.74
"6888","13133","366256N1205416W001",39.62,-121.74
"6889","13134","366256N1218303W001",39.62,-121.74
"6890","13135","366257N1199893W001",39.62,-121.74
"6891","13138","366258N1203114W001",39.62,-121.74
"6892","13140","366258N1205682W001",39.62,-121.74
"6893","13141","366258N1208629W001",39.62,-121.74
"6894","13143","366261N1205310W001",39.62,-121.74
"6895","13145","366265N1216692W001",39.62,-121.74
"6896","13146","366272N1205532W001",39.62,-121.74
"6897","13150","366278N1208724W001",39.62,-121.74
"6898","13151","366285N1193249W001",39.62,-121.74
"6899","13153","366292N1208804W001",39.62,-121.74
"6900","13154","366292N1216474W001",39.62,-121.74
"6901","13159","366300N1193800W001",39.62,-121.74
"6902","13160","366300N1199700W001",39.62,-121.74
"6903","13161","366300N1200600W001",39.62,-121.74
"6904","13162","366310N1192843W001",39.62,-121.74
"6905","13164","366313N1204426W001",39.62,-121.74
"6906","13165","366315N1204063W001",39.62,-121.74
"6907","13167","366319N1203176W001",39.62,-121.74
"6908","13168","366319N1204606W001",39.62,-121.74
"6909","13173","366320N1203426W001",39.62,-121.74
"6910","13177","366321N1203313W002",39.62,-121.74
"6911","13182","366324N1193588W001",39.62,-121.74
"6912","13183","366324N1203517W001",39.62,-121.74
"6913","13188","366326N1204243W001",39.62,-121.74
"6914","13190","366326N1205129W001",39.62,-121.74
"6915","13191","366327N1200360W001",39.62,-121.74
"6916","13192","366327N1205235W001",39.62,-121.74
"6917","13193","366328N1203604W001",39.62,-121.74
"6918","13194","366328N1203793W001",39.62,-121.74
"6919","13196","366328N1204510W001",39.62,-121.74
"6920","13197","366328N1204776W001",39.62,-121.74
"6921","13199","366328N1206204W001",39.62,-121.74
"6922","13202","366330N1205511W001",39.62,-121.74
"6923","13203","366330N1205596W001",39.62,-121.74
"6924","13204","366338N1199404W001",39.62,-121.74
"6925","13205","366338N1204964W001",39.62,-121.74
"6926","13206","366339N1194132W001",39.62,-121.74
"6927","13207","366339N1195027W001",39.62,-121.74
"6928","13208","366339N1195388W001",39.62,-121.74
"6929","13210","366339N1196096W001",39.62,-121.74
"6930","13211","366339N1196479W001",39.62,-121.74
"6931","13212","366341N1197904W001",39.62,-121.74
"6932","13213","366343N1198621W001",39.62,-121.74
"6933","13214","366344N1194032W001",39.62,-121.74
"6934","13215","366344N1196835W001",39.62,-121.74
"6935","13216","366344N1197177W001",39.62,-121.74
"6936","13218","366346N1192680W001",39.62,-121.74
"6937","13219","366358N1203338W001",39.62,-121.74
"6938","13220","366361N1203452W001",39.62,-121.74
"6939","13221","366363N1218018W001",39.62,-121.74
"6940","13223","366366N1199710W001",39.62,-121.74
"6941","13225","366380N1218276W002",39.62,-121.74
"6942","13226","366393N1203157W001",39.62,-121.74
"6943","13227","366394N1205110W001",39.62,-121.74
"6944","13229","366397N1206093W001",39.62,-121.74
"6945","13230","366399N1193057W001",39.62,-121.74
"6946","13231","366399N1193863W001",39.62,-121.74
"6947","13232","366399N1204783W001",39.62,-121.74
"6948","13233","366400N1203788W001",39.62,-121.74
"6949","13234","366401N1205337W001",39.62,-121.74
"6950","13235","366403N1194129W001",39.62,-121.74
"6951","13236","366403N1204873W001",39.62,-121.74
"6952","13237","366406N1204966W001",39.62,-121.74
"6953","13239","366420N1206250W001",39.62,-121.74
"6954","13240","366420N1206260W001",39.62,-121.74
"6955","13242","366422N1204604W001",39.62,-121.74
"6956","13243","366430N1202404W001",39.62,-121.74
"6957","13244","366436N1205679W001",39.62,-121.74
"6958","13245","366440N1204242W001",39.62,-121.74
"6959","13252","366460N1218294W001",39.62,-121.74
"6960","13253","366462N1205506W001",39.62,-121.74
"6961","13254","366464N1208757W001",39.62,-121.74
"6962","13255","366466N1218079W001",39.62,-121.74
"6963","13263","366467N1204243W001",39.62,-121.74
"6964","13264","366468N1193677W001",39.62,-121.74
"6965","13265","366468N1203505W001",39.62,-121.74
"6966","13268","366468N1203702W001",39.62,-121.74
"6967","13277","366470N1205230W003",39.62,-121.74
"6968","13281","366471N1200435W001",39.62,-121.74
"6969","13282","366471N1203606W001",39.62,-121.74
"6970","13286","366472N1204060W001",39.62,-121.74
"6971","13288","366473N1204962W001",39.62,-121.74
"6972","13289","366474N1203882W001",39.62,-121.74
"6973","13291","366474N1204588W001",39.62,-121.74
"6974","13293","366474N1205143W001",39.62,-121.74
"6975","13294","366474N1217847W001",39.62,-121.74
"6976","13296","366476N1204691W001",39.62,-121.74
"6977","13299","366477N1199596W001",39.62,-121.74
"6978","13300","366477N1199710W001",39.62,-121.74
"6979","13304","366481N1204871W001",39.62,-121.74
"6980","13306","366484N1204381W001",39.62,-121.74
"6981","13307","366487N1203336W001",39.62,-121.74
"6982","13308","366487N1204785W001",39.62,-121.74
"6983","13309","366489N1194057W001",39.62,-121.74
"6984","13312","366492N1205502W002",39.62,-121.74
"6985","13313","366494N1205321W001",39.62,-121.74
"6986","13316","366500N1194600W001",39.62,-121.74
"6987","13317","366500N1201000W001",39.62,-121.74
"6988","13318","366500N1202500W001",39.62,-121.74
"6989","13319","366502N1201782W001",39.62,-121.74
"6990","13320","366517N1215669W001",39.62,-121.74
"6991","13322","366521N1218236W001",39.62,-121.74
"6992","13324","366539N1194302W001",39.62,-121.74
"6993","13326","366542N1202571W001",39.62,-121.74
"6994","13327","366542N1202751W001",39.62,-121.74
"6995","13328","366542N1203163W001",39.62,-121.74
"6996","13329","366542N1203974W001",39.62,-121.74
"6997","13330","366544N1204516W001",39.62,-121.74
"6998","13335","366560N1205790W001",39.62,-121.74
"6999","13337","366567N1205954W001",39.62,-121.74
"7000","13339","366578N1198259W001",39.62,-121.74
"7001","13340","366582N1201427W001",39.62,-121.74
"7002","13341","366596N1200432W001",39.62,-121.74
"7003","13342","366600N1200200W001",39.62,-121.74
"7004","13343","366603N1205138W001",39.62,-121.74
"7005","13344","366607N1203339W001",39.62,-121.74
"7006","13347","366609N1203185W001",39.62,-121.74
"7007","13349","366610N1203650W001",39.62,-121.74
"7008","13350","366611N1204238W001",39.62,-121.74
"7009","13351","366613N1193782W002",39.62,-121.74
"7010","13354","366614N1203877W001",39.62,-121.74
"7011","13355","366614N1203968W001",39.62,-121.74
"7012","13358","366616N1193874W001",39.62,-121.74
"7013","13359","366616N1200843W001",39.62,-121.74
"7014","13363","366617N1204060W001",39.62,-121.74
"7015","13367","366617N1204770W001",39.62,-121.74
"7016","13368","366617N1204961W001",39.62,-121.74
"7017","13369","366617N1206349W001",39.62,-121.74
"7018","13370","366618N1200068W001",39.62,-121.74
"7019","13371","366618N1204402W001",39.62,-121.74
"7020","13372","366618N1204600W001",39.62,-121.74
"7021","13374","366618N1212619W001",39.62,-121.74
"7022","13376","366622N1196816W001",39.62,-121.74
"7023","13378","366624N1199524W001",39.62,-121.74
"7024","13379","366625N1194163W001",39.62,-121.74
"7025","13380","366625N1206118W001",39.62,-121.74
"7026","13381","366627N1203517W001",39.62,-121.74
"7027","13382","366631N1195743W001",39.62,-121.74
"7028","13383","366631N1196110W001",39.62,-121.74
"7029","13384","366632N1197271W001",39.62,-121.74
"7030","13385","366633N1196463W001",39.62,-121.74
"7031","13387","366635N1197735W001",39.62,-121.74
"7032","13388","366635N1202389W001",39.62,-121.74
"7033","13389","366636N1194038W001",39.62,-121.74
"7034","13390","366644N1205318W001",39.62,-121.74
"7035","13391","366647N1203691W001",39.62,-121.74
"7036","13392","366652N1201516W001",39.62,-121.74
"7037","13394","366659N1204420W001",39.62,-121.74
"7038","13395","366661N1203874W001",39.62,-121.74
"7039","13396","366661N1215694W001",39.62,-121.74
"7040","13397","366664N1195118W001",39.62,-121.74
"7041","13398","366665N1212650W001",39.62,-121.74
"7042","13400","366667N1206227W001",39.62,-121.74
"7043","13401","366670N1205500W001",39.62,-121.74
"7044","13402","366672N1206310W001",39.62,-121.74
"7045","13403","366673N1213260W001",39.62,-121.74
"7046","13405","366685N1202060W001",39.62,-121.74
"7047","13406","366687N1205319W002",39.62,-121.74
"7048","13407","366688N1204779W001",39.62,-121.74
"7049","13408","366689N1205588W001",39.62,-121.74
"7050","13409","366691N1205047W001",39.62,-121.74
"7051","13413","366699N1203399W001",39.62,-121.74
"7052","13414","366700N1200800W001",39.62,-121.74
"7053","13416","366714N1194349W001",39.62,-121.74
"7054","13417","366719N1204599W001",39.62,-121.74
"7055","13418","366728N1204868W001",39.62,-121.74
"7056","13419","366744N1194943W001",39.62,-121.74
"7057","13420","366758N1202678W001",39.62,-121.74
"7058","13421","366760N1201154W001",39.62,-121.74
"7059","13423","366760N1205280W001",39.62,-121.74
"7060","13424","366762N1203608W001",39.62,-121.74
"7061","13425","366763N1193582W002",39.62,-121.74
"7062","13426","366763N1200610W001",39.62,-121.74
"7063","13427","366763N1200791W001",39.62,-121.74
"7064","13428","366763N1203698W001",39.62,-121.74
"7065","13431","366764N1204057W003",39.62,-121.74
"7066","13434","366764N1204238W001",39.62,-121.74
"7067","13437","366764N1204969W001",39.62,-121.74
"7068","13439","366767N1194568W001",39.62,-121.74
"7069","13440","366767N1204324W001",39.62,-121.74
"7070","13441","366767N1205232W001",39.62,-121.74
"7071","13442","366768N1199160W001",39.62,-121.74
"7072","13443","366769N1199346W001",39.62,-121.74
"7073","13445","366770N1205591W001",39.62,-121.74
"7074","13448","366772N1203445W001",39.62,-121.74
"7075","13451","366780N1201882W001",39.62,-121.74
"7076","13452","366785N1212765W001",39.62,-121.74
"7077","13454","366799N1204418W001",39.62,-121.74
"7078","13455","366800N1203460W001",39.62,-121.74
"7079","13461","366801N1203879W001",39.62,-121.74
"7080","13467","366806N1194302W001",39.62,-121.74
"7081","13470","366808N1204600W001",39.62,-121.74
"7082","13473","366834N1204778W001",39.62,-121.74
"7083","13475","366840N1205391W001",39.62,-121.74
"7084","13476","366841N1205500W001",39.62,-121.74
"7085","13477","366842N1205141W001",39.62,-121.74
"7086","13478","366842N1205768W001",39.62,-121.74
"7087","13479","366844N1205863W001",39.62,-121.74
"7088","13480","366844N1206032W001",39.62,-121.74
"7089","13481","366855N1201491W001",39.62,-121.74
"7090","13484","366857N1202799W003",39.62,-121.74
"7091","13485","366858N1205318W001",39.62,-121.74
"7092","13486","366868N1192115W001",39.62,-121.74
"7093","13487","366869N1204960W001",39.62,-121.74
"7094","13488","366869N1216785W001",39.62,-121.74
"7095","13489","366875N1203493W001",39.62,-121.74
"7096","13490","366883N1203693W002",39.62,-121.74
"7097","13491","366887N1212828W001",39.62,-121.74
"7098","13492","366889N1217079W001",39.62,-121.74
"7099","13494","366893N1201171W001",39.62,-121.74
"7100","13495","366900N1202000W001",39.62,-121.74
"7101","13496","366906N1203604W001",39.62,-121.74
"7102","13497","366906N1204237W001",39.62,-121.74
"7103","13498","366906N1216242W001",39.62,-121.74
"7104","13502","366908N1194568W001",39.62,-121.74
"7105","13505","366909N1205232W001",39.62,-121.74
"7106","13508","366910N1203882W001",39.62,-121.74
"7107","13509","366910N1204034W001",39.62,-121.74
"7108","13510","366910N1204282W001",39.62,-121.74
"7109","13518","366910N1205130W006",39.62,-121.74
"7110","13522","366911N1204410W001",39.62,-121.74
"7111","13523","366911N1204466W001",39.62,-121.74
"7112","13526","366911N1205668W001",39.62,-121.74
"7113","13527","366911N1206196W001",39.62,-121.74
"7114","13528","366911N1212720W001",39.62,-121.74
"7115","13533","366912N1205808W001",39.62,-121.74
"7116","13534","366913N1205429W001",39.62,-121.74
"7117","13536","366915N1205581W001",39.62,-121.74
"7118","13538","366917N1205860W001",39.62,-121.74
"7119","13539","366918N1204056W001",39.62,-121.74
"7120","13540","366919N1181107W001",39.62,-121.74
"7121","13541","366920N1206394W001",39.63,-122.24
"7122","13542","366922N1195388W001",39.63,-122.23
"7123","13543","366922N1195743W001",39.63,-122.23
"7124","13544","366922N1196110W001",39.63,-122.23
"7125","13546","366925N1196460W001",39.63,-122.23
"7126","13547","366925N1196716W001",39.63,-122.23
"7127","13548","366925N1204775W001",39.63,-122.23
"7128","13549","366927N1197171W001",39.63,-122.23
"7129","13550","366927N1215940W001",39.63,-122.14
"7130","13552","366933N1217294W001",39.63,-122.14
"7131","13553","366934N1204686W001",39.63,-122.1
"7132","13554","366936N1204599W001",39.63,-122.1
"7133","13555","366943N1192399W001",39.63,-122.1
"7134","13558","366960N1202007W001",39.63,-122.1
"7135","13559","366978N1205052W001",39.63,-122.1
"7136","13560","366983N1180619W001",39.63,-122.1
"7137","13561","366983N1204685W001",39.63,-122.1
"7138","13563","366984N1212301W001",39.63,-122.1
"7139","13564","366997N1204593W001",39.63,-122.1
"7140","13566","367006N1204416W001",39.63,-122.1
