STATION,SITE_CODE,STNAME,WELL_NAME,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVDATUM,ELEVACC,COUNTY_NAME,BASIN_CODE,BASIN_NAME,WELL_DEPTH,WELL_USE,WELL_TYPE,WCR_NO,WDL,COMMENT
10N04E31M001M,386782N1215943W001,American Basin Well 4 deep screen 1060-1070 ft bgs     ,AB-4 Deep           ,38.6783,-121.5943,NAD83     ,02      ,16.78,,01      ,Sacramento,5-021.64,North American,1080.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=10N04E31M001M,"10N04E31M001M is part of a well cluster.  Other wells in the cluster are 10N04E31M002,3,4M (nested well). DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
10N04E31M002M,386782N1215943W002,American Basin Well 4 middle-deep screen 795-815 ft bgs,AB-4 Middle-Deep    ,38.6783,-121.5943,NAD83     ,02      ,16.78,,01      ,Sacramento,5-021.64,North American,815.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=10N04E31M002M,"10N04E31M002M is part of a nested well and a cluster.  Other wells in the nest are 10N04E31M003,4M.  The other well in the cluster is 10N04E31M001. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
10N04E31M003M,386782N1215943W003,American Basin Well 4 mid-shallow screen 380-400 ft bgs,AB-4 Middle-Shallow ,38.6783,-121.5943,NAD83     ,02      ,16.78,,01      ,Sacramento,5-021.64,North American,410.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=10N04E31M003M,"10N04E31M003M is part of a nested well and a cluster.  Other wells in the nest are 10N04E31M002,4M.  The other well in the cluster is 10N04E31M001. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
10N04E31M004M,386782N1215943W004,American Basin Well 4 shallow screen 170-190 ft bgs    ,AB-4 Shallow        ,38.6783,-121.5943,NAD83     ,02      ,16.78,,01      ,Sacramento,5-021.64,North American,200.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=10N04E31M004M,"10N04E31M004M is part of a nested well and a well cluster.  Other wells in the nest are 10N04E31M002,3M.  The other well in the cluster is 10N04E31M001. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
10N08E29J001M,386895N1211169W001,East Natoma Well Screened 55-85 ft bgs                 ,East Natoma Well    ,38.6895,-121.1169,NAD83     ,01      ,382.2,,01      ,Sacramento,5-021.65,South American,85.0,Observation,Single Well,1099179,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=10N08E29J001M,Single Completion Well
11N01E02D001M,388362N1218352W001,"LCB Well 13 deep scrn 600-610,670-680 ft bgs           ",LCB-13 Deep         ,38.8362,-121.8352,NAD83     ,02      ,27.45,,01      ,Yolo,5-021.67,Yolo,690.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=11N01E02D001M,"11N01E02D001M is part of a nested well.  Other wells in the nest are 11N01E02D002,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
11N01E02D002M,388362N1218352W002,"LCB Well 13 middle screen 400-410,480-490 ft bgs       ",LCB-13 Middle       ,38.8362,-121.8352,NAD83     ,02      ,27.45,,01      ,Yolo,5-021.67,Yolo,480.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=11N01E02D002M,"11N01E02D002M is part of a nested well.  Other wells in the nest are 11N01E02D001,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
11N01E02D003M,388362N1218352W003,LCB Well 13 shallow scrn 170-180 ft bgs                ,LCB-13 Shallow      ,38.8362,-121.8352,NAD83     ,02      ,27.45,,01      ,Yolo,5-021.67,Yolo,190.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=11N01E02D003M,"11N01E02D003M is part of a nested well.  Other wells in the nest are 11N01E02D001,2M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
11N01E24Q004M,387793N1218123W001,Zamora Land Subsidence Well deep screen 784-789 ft bgs ,ZAM P1 deep         ,38.779387,-121.812395,NAD83     ,01      ,41.8,,01      ,Yolo,5-021.67,Yolo,809.0,Observation,Part of a nested/multi-completion well,253493,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=11N01E24Q004M,"11N01E24Q004M is part of a nested monitoring well.  Other wells in the nest are 11N01E24Q005,6,7M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
11N01E24Q005M,387793N1218123W002,Zamora Subsidence Well mid-deep screen 583-588 ft bgs  ,ZAM P2 middle-deep  ,38.779387,-121.812395,NAD83     ,01      ,41.8,,01      ,Yolo,5-021.67,Yolo,608.0,Observation,Part of a nested/multi-completion well,253494,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=11N01E24Q005M,"11N01E24Q005M is part of a nested monitoring well.  Other wells in the nest are 11N01E24Q004,6,7M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
11N01E24Q006M,387793N1218123W003,Zamora Subsidence Well mid-shall screen 382-387 ft bgs ,ZAM P3 mid-shallow  ,38.779387,-121.812395,NAD83     ,01      ,41.8,,01      ,Yolo,5-021.67,Yolo,407.0,Observation,Part of a nested/multi-completion well,253495,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=11N01E24Q006M,"11N01E24Q006M is part of a nested monitoring well.  Other wells in the nest are 11N01E24Q004,5,7M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
11N01E24Q007M,387793N1218123W004,Zamora Subsidence Well shallow screen 180-200 ft bgs   ,ZAM P4 shallow      ,38.779387,-121.812395,NAD83     ,01      ,41.8,,01      ,Yolo,5-021.67,Yolo,220.0,Observation,Part of a nested/multi-completion well,253496,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=11N01E24Q007M,"11N01E24Q007M is part of a nested monitoring well.  Other wells in the nest are 11N01E24Q004,5,6M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
11N02E05C002M,,River Garden Farms Field 71 deep screen 216-226 ft bgs ,RGF Field 71 deep   ,38.833764,-121.776906,NAD83     ,02      ,26.41,,01      ,Yolo,,,,,,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=11N02E05C002M,None
11N02E05F001M,,River Garden Farms Field 65 Monitoring Well            ,RGF Field 65        ,38.827552,-121.7745,NAD83     ,02      ,26.0,,03      ,Yolo,,,,,,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=11N02E05F001M,Water transfers monitoring well
11N03E02Q002M,388235N1216079W001,Sutter County MW-5A shallow screen 130 to 160 ft bgs   ,SCMW-5A             ,38.82323563,-121.6076354,NAD83     ,01      ,24.71,,01      ,Sutter,5-021.64,North American,170.0,Observation,Part of a nested/multi-completion well,E0123539,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=11N03E02Q002M,"11N03E02Q002M is part of a nested well.  Other wells in the nest are 11N03E02Q003M, 4, and 5M."
11N03E02Q003M,388235N1216079W002,Sutter County MW-5B Mid-Shallow screen 655-675 FT BGS  ,SCMW-5B             ,38.82323563,-121.6076354,NAD83     ,01      ,24.71,,01      ,Sutter,5-021.64,North American,675.0,Observation,Part of a nested/multi-completion well,E0123539,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=11N03E02Q003M,"11N03E02Q003M is part of a nested well.  Other wells in the nest are 11N03E02Q002M, 4, and 5M."
11N03E02Q004M,388235N1216079W003,Sutter County MW-5C Mid-Deep screen 910-920 FT BGS     ,SCMW-5C             ,38.82323563,-121.6076354,NAD83     ,01      ,24.71,,01      ,Sutter,5-021.64,North American,930.0,Observation,Part of a nested/multi-completion well,E0123539,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=11N03E02Q004M,"11N03E02Q004M is part of a nested well.  Other wells in the nest are 11N03E02Q002M, 3, and 5M."
11N03E02Q005M,388235N1216079W004,Sutter County MW-5D Deep screen 1205-1215 FT BGS       ,SCMW-5D             ,38.82323563,-121.6076354,NAD83     ,01      ,24.71,,01      ,Sutter,5-021.64,North American,1225.0,Observation,Part of a nested/multi-completion well,E0123539,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=11N03E02Q005M,"11N03E02Q005M is part of a nested well.  Other wells in the nest are 11N03E02Q002M, 3, and 4M."
11N04E04N001M,388260N1215394W001,Sutter Land Subsidence Well deep screen 880-890 ft bgs ,SUT P4 deep         ,38.823611,-121.543113,NAD83     ,02      ,31.0,,01      ,Sutter,5-021.64,North American,890.0,Observation,Part of a nested/multi-completion well,462927,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=11N04E04N001M,"11N04E04N001M is part of a nested well.  Other wells in the nest are 11N04E04N002,3,4M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
11N04E04N002M,388260N1215394W002,Sutter Subsidence Well mid-deep screen 295-305 ft bgs  ,SUT P3 middle-deep  ,38.823611,-121.543113,NAD83     ,02      ,31.0,,01      ,Sutter,5-021.64,North American,305.0,Observation,Part of a nested/multi-completion well,462927,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=11N04E04N002M,"11N04E04N002M is part of a nested well.  Other wells in the nest are 11N04E04N001,3,4M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
11N04E04N003M,388260N1215394W003,Sutter Subsidence Well mid-shall screen 185-195 ft bgs ,SUT P2 mid-shallow  ,38.823611,-121.543113,NAD83     ,02      ,31.0,,01      ,Sutter,5-021.64,North American,195.0,Observation,Part of a nested/multi-completion well,462927,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=11N04E04N003M,"11N04E04N003M is part of a nested well.  Other wells in the nest are 11N04E04N001,2,4M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
11N04E04N004M,388260N1215394W004,Sutter Subsidence Well shallow screen 110-120 ft bgs   ,SUT P1 shallow      ,38.823611,-121.543113,NAD83     ,02      ,31.0,,01      ,Sutter,5-021.64,North American,120.0,Observation,Part of a nested/multi-completion well,462927,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=11N04E04N004M,"11N04E04N004M is part of a nested well.  Other wells in the nest are 11N04E04N001,2,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
12N01E07N001M,388965N1219139W001,LCB Well 7 deep screen 700-710 ft bgs                  ,LCB-7 Deep          ,38.8965,-121.9139,NAD83     ,02      ,26.57,,01      ,Yolo,5-021.67,Yolo,718.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=12N01E07N001M,"12N01E07N001M is part of a nested well.  Other wells in the nest are 12N01E07N002,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
12N01E07N002M,388965N1219139W002,LCB Well 7 middle screen 420-430 ft bgs                ,LCB-7 Middle        ,38.8965,-121.9139,NAD83     ,02      ,26.57,,01      ,Yolo,5-021.67,Yolo,440.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=12N01E07N002M,"12N01E07N002M is part of a nested well.  Other wells in the nest are 12N01E07N001,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
12N01E07N003M,388965N1219139W003,LCB Well 7 shallow screen 280-290 ft bgs               ,LCB-7 Shallow       ,38.8965,-121.9139,NAD83     ,02      ,26.57,,01      ,Yolo,5-021.67,Yolo,300.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=12N01E07N003M,"12N01E07N003M is part of a nested well.  Other wells in the nest are 12N01E07N001,2M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
12N01E14R001M,388813N1218219W001,LCB Well 9 deep screen 525-545 ft bgs                  ,LCB-9 Deep          ,38.8813,-121.8219,NAD83     ,02      ,29.55,,01      ,Yolo,5-021.67,Yolo,545.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=12N01E14R001M,"12N01E14R001M is part of a nested well.  Other wells in the nest are 12N01E14R002,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
12N01E14R002M,388813N1218219W002,LCB Well 9 shallow screen 230-240 ft bgs               ,LCB-9 Shallow       ,38.8813,-121.8219,NAD83     ,02      ,29.55,,01      ,Yolo,5-021.67,Yolo,250.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=12N01E14R002M,"12N01E14R002M is part of a nested well.  Other wells in the nest are 12N01E14R001,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
12N01E14R003M,388813N1218219W003,LCB Well 9 middle screen 360-370 ft bgs                ,LCB-9 Middle        ,38.8813,-121.8219,NAD83     ,02      ,29.55,,01      ,Yolo,5-021.67,Yolo,380.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=12N01E14R003M,"12N01E14R003M is part of a nested well.  Other wells in the nest are 12N01E14R001,2M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
12N02E21Q001M,388813N1217525W001,Sacramento River Well 1A shallow screen 54-64 ft bgs   ,SR-1A shallow       ,38.869027,-121.752499,NAD83     ,02      ,32.71,,01      ,Yolo,5-021.67,Yolo,68.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=12N02E21Q001M,"12N02E21Q001M is part of a nested well.  Other wells in the nest are 12N02E21Q002,3M."
12N02E21Q002M,388813N1217525W002,Sacramento River Well 1B middle screen 254-274 ft bgs  ,SR-1B middle        ,38.869027,-121.752499,NAD83     ,02      ,32.71,,01      ,Yolo,5-021.67,Yolo,279.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=12N02E21Q002M,"12N02E21Q002M is part of a nested well.  Other wells in the nest are 12N02E21Q001,3M."
12N02E21Q003M,388813N1217525W003,Sacramento River well 1C deep screen 548-568 ft bgs    ,SR-1C deep          ,38.869027,-121.752499,NAD83     ,02      ,32.71,,01      ,Yolo,5-021.67,Yolo,573.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=12N02E21Q003M,"12N02E21Q003M is part of a nested well.  Other wells in the nest are 12N02E21Q001,2M."
12N02E23H001M,388761N1217094W001,Sutter County MW-2A shallow screen 120 to 140 ft bgs   ,SCMW-2A             ,38.876059,-121.709429,NAD83     ,02      ,22.236,,01      ,Sutter,5-021.62,Sutter,150.0,Observation,Part of a nested/multi-completion well,E0113997,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=12N02E23H001M,"12N02E23H001M is part of a nested well.  Other wells in the nest are 12N02E23H002,3,4M."
12N02E23H002M,388761N1217094W002,Sutter County MW-2B mid-shall screen 260 to 280 ft bgs ,SCMW-2B             ,38.876059,-121.709429,NAD83     ,02      ,22.236,,01      ,Sutter,5-021.62,Sutter,300.0,Observation,Part of a nested/multi-completion well,E0113997,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=12N02E23H002M,"12N02E23H002M is part of a nested well.  Other wells in the nest are 12N02E23H001,3,4M."
12N02E23H003M,388761N1217094W003,Sutter County MW-2C mid-deep screen 570 to 590 ft bgs  ,SCMW-2C             ,38.876059,-121.709429,NAD83     ,02      ,22.236,,01      ,Sutter,5-021.62,Sutter,600.0,Observation,Part of a nested/multi-completion well,E0113997,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=12N02E23H003M,"12N02E23H003M is part of a nested well.  Other wells in the nest are 12N02E23H001,2,4M."
12N02E23H004M,388761N1217094W004,Sutter County MW-2D deep screen 695 to 705 ft bgs      ,SCMW-2D             ,38.876059,-121.709429,NAD83     ,02      ,22.236,,01      ,Sutter,5-021.62,Sutter,705.0,Observation,Part of a nested/multi-completion well,E0113997,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=12N02E23H004M,"12N02E23H004M is part of a nested well.  Other wells in the nest are 12N02E23H001,2,3M."
12N02E33P003M,,River Garden Farms Field 93 mid screen 320-350 ft bgs  ,RGF Field 93 middle ,38.835005,-121.757944,NAD83     ,02      ,28.21,,01      ,Yolo,,,,,,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=12N02E33P003M,None
12N04E03N001M,389116N1215238W001,American Basin Well 1 deep screen 950-970 ft bgs       ,AB-1 Deep           ,38.9116,-121.5238,NAD83     ,02      ,48.96,,01      ,Sutter,5-021.64,North American,980.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=12N04E03N001M,"12N04E03N001M is part of a nested well.  Other wells in the nest are 12N04E03N002,3,4M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
12N04E03N002M,389116N1215238W002,American Basin Well 1 middle-deep screen 680-700 ft bgs,AB-1 Middle-Deep    ,38.9116,-121.5238,NAD83     ,02      ,48.96,,01      ,Sutter,5-021.64,North American,710.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=12N04E03N002M,"12N04E03N002M is part of a nested well.  Other wells in the nest are 12N04E03N001,3,4M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
12N04E03N003M,389117N1215238W001,"Am. Basin Well 1  mid-shall scrn 390-400,510-520 ft bgs",AB-1 Middle-Shallow ,38.9116,-121.5238,NAD83     ,02      ,48.96,,01      ,Sutter,5-021.64,North American,530.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=12N04E03N003M,"12N04E03N003M is part of a nested well.  Other wells in the nest are 12N04E03N001,2,4M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
12N04E03N004M,389116N1215238W003,American Basin Well 1 shallow screen 170-180 ft bgs    ,AB-1 Shallow        ,38.9116,-121.5238,NAD83     ,02      ,48.96,,01      ,Sutter,5-021.64,North American,190.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=12N04E03N004M,"12N04E03N004M is part of a nested well.  Other wells in the nest are 12N04E03N001,2,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
12N04E26J002M,388593N1214885W001,American Basin Well 2 deep screen 670-690 ft bgs       ,AB-2 Deep           ,38.8594,-121.4885,NAD83     ,02      ,51.62,,01      ,Sutter,5-021.64,North American,700.0,Observation,Part of a nested/multi-completion well,51-1072,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=12N04E26J002M,"12N04E26J002M is part of a nested well.  Other wells in the nest are 12N04E26J003,4M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
12N04E26J003M,388593N1214885W002,"American Basin Well 2 mid screen 380-390,480-490 ft bgs",AB-2 Middle         ,38.8594,-121.4885,NAD83     ,02      ,51.62,,01      ,Sutter,5-021.64,North American,500.0,Observation,Part of a nested/multi-completion well,51-1073,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=12N04E26J003M,"12N04E26J003M is part of a nested well.  Other wells in the nest are 12N04E26J002,4M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
12N04E26J004M,388593N1214885W003,American Basin Well 2 shallow screen 135-145 ft bgs    ,AB-2 Shallow        ,38.8594,-121.4885,NAD83     ,02      ,51.62,,01      ,Sutter,5-021.64,North American,155.0,Observation,Part of a nested/multi-completion well,51-1074,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=12N04E26J004M,"12N04E26J004M is part of a nested well.  Other wells in the nest are 12N04E26J002,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
13N01E21B002M,389689N1218653W002,LCB Well 2 Middle screen 313-333 ft bgs                ,LCB-2 Middle        ,38.96894,-121.865345,NAD83     ,02      ,27.55,,01      ,Colusa,5-021.52,Colusa,522.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N01E21B002M,"This well was drilled on 05/26-6/1/98 and constructed on 12/7-10/98 as part of a triple completion well. The Shallow and Deep zones were destroyed in 2010. Data logger in the shallow zone was deployed in 07/01/2009 by Northern Region. North Central Region took over data uploading responsibilities in Jan 2013. -ESmith (2/4/2013). DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
13N01E22A001M,389669N1218440W001,LCB Well 3 deep screen 670-680 ft bgs                  ,LCB-3 Deep          ,38.9669,-121.844,NAD83     ,02      ,36.56,,01      ,Colusa,5-021.52,Colusa,709.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N01E22A001M,"13N01E22A001M is part of a nested well.  The other well in the nest is 13N01E22A002M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
13N01E22A002M,389669N1218440W002,"LCB Well 3 shall scrn 410-420,480-490 ft bgs           ",LCB-3 Shallow       ,38.9669,-121.844,NAD83     ,02      ,36.56,,01      ,Colusa,5-021.52,Colusa,525.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N01E22A002M,"13N01E22A002M is part of a nested well.  The other well in the nest is 13N01E22A001M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
13N01E24G002M,389605N1218102W001,Flood Monitoring Well 1A deep screen 240-300 ft bgs    ,Flood MW-1A deep    ,38.9605,-121.8102,NAD83     ,02      ,29.83,,01      ,Sutter,5-021.62,Sutter,310.0,Observation,Part of a nested/multi-completion well,579929A,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N01E24G002M,"13N01E24G002M is part of a nested well.  Other wells in the nest are 13N01E24G003,4M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
13N01E24G003M,389605N1218102W002,Flood Monitoring Well 1B middle screen 130-160 ft bgs  ,Flood MW-1B middle  ,38.9605,-121.8102,NAD83     ,02      ,29.83,,01      ,Sutter,5-021.62,Sutter,160.0,Observation,Part of a nested/multi-completion well,579929B,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N01E24G003M,"13N01E24G003M is part of a nested well.  Other wells in the nest are 13N01E24G002,4M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
13N01E24G004M,389605N1218102W003,Flood Monitoring Well 1C shallow screen 70-90 ft bgs   ,Flood MW-1C shallow ,38.9605,-121.8102,NAD83     ,02      ,29.83,,01      ,Sutter,5-021.62,Sutter,100.0,Observation,Part of a nested/multi-completion well,579929C,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N01E24G004M,"13N01E24G004M is part of a nested well.  Other wells in the nest are 13N01E24G002,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
13N01W13P001M,389694N1219259W001,LCB Well 1 deep screen 865-875 ft bgs                  ,LCB-1 Deep          ,38.969338,-121.925785,NAD83     ,02      ,32.23,,01      ,Colusa,5-021.52,Colusa,885.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N01W13P001M,"13N01W13P001M is part of a nested well.  Other wells in the nest are 13N01W13P002,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
13N01W13P002M,389694N1219259W002,"LCB Well 1 mid scrn 410-420,460-470 ft bgs             ",LCB-1 Middle        ,38.969338,-121.925785,NAD83     ,02      ,32.23,,01      ,Colusa,5-021.52,Colusa,480.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N01W13P002M,"13N01W13P002M is part of a nested well.  Other wells in the nest are 13N01W13P001,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
13N01W13P003M,389694N1219259W003,LCB Well 1 shallow screen 271-281 ft bgs               ,LCB-1 Shallow       ,38.969338,-121.925785,NAD83     ,02      ,32.23,,01      ,Colusa,5-021.52,Colusa,355.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N01W13P003M,"13N01W13P003M is part of a nested well.  Other wells in the nest are 13N01W13P001,2M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
13N03E06A001M,390087N1216722W001,Sutter County MW-6A Shallow screen 45-55 FT BGS        ,SCMW-6A             ,39.00864169,-121.6718796,NAD83     ,01      ,35.546,,01      ,Sutter,5-021.62,Sutter,65.0,Observation,Part of a nested/multi-completion well,E124062A-C,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N03E06A001M,"13N03E06A001M is part of a nested well.  Other wells in the nest are 13N03E06A002M, and 3M."
13N03E06A002M,390087N1216722W002,Sutter County MW-6B Middle screen 155-165 FT BGS       ,SCMW-6B             ,39.00864169,-121.6718796,NAD83     ,01      ,35.546,,01      ,Sutter,5-021.62,Sutter,175.0,Observation,Part of a nested/multi-completion well,E124062A-C,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=13N03E06A002M,"13N03E06A002M is part of a nested well.  Other wells in the nest are 13N03E06A001M, and 3M."
